,yield_spread,credit_spread,jobless_claims,building_permits,volatility_proxy
1983-01-31,-1.7800000000000011,-3.4799999999999986,-558562.5,1351.0,-20.167299300451035
1983-02-28,-2.210000000000001,-3.2299999999999986,-505300.0,1426.0,-16.26950231351431
1983-03-31,-1.7400000000000002,-3.0999999999999996,-491437.5,1471.0,-13.21297081994119
1983-04-30,-1.5999999999999996,-2.889999999999999,-483062.5,1475.0,-12.396517241535921
1983-05-31,-1.75,-2.709999999999999,-490850.0,1566.0,-11.671263880309674
1983-06-30,-1.8699999999999992,-2.5199999999999996,-481437.5,1669.0,-12.540580399232931
1983-07-31,-2.0100000000000016,-2.01,-451125.0,1769.0,-17.351677287112786
1983-08-31,-2.289999999999999,-1.790000000000001,-418250.0,1795.0,-12.490065746989538
1983-09-30,-2.200000000000001,-1.9000000000000004,-423625.0,1713.0,-11.49771831487709
1983-10-31,-2.0599999999999987,-1.9200000000000017,-419000.0,1585.0,-11.799409102445162
1983-11-30,-2.3499999999999996,-1.92,-405550.0,1716.0,-10.163149259940027
1983-12-31,-2.3599999999999994,-1.92,-394750.0,1668.0,-8.147235808650501
1984-01-31,-2.1099999999999994,-1.9800000000000004,-375100.0,1627.0,-9.981966525257985
1984-02-29,-2.25,-1.75,-358687.5,1816.0,-16.06096526342924
1984-03-31,-2.41,-1.67,-343875.0,1987.0,-12.70702743428932
1984-04-30,-2.3400000000000016,-1.6799999999999997,-344350.0,1725.0,-11.709297924290151
1984-05-31,-3.09,-1.33,-360125.0,1776.0,-9.584037491601565
1984-06-30,-2.5,-1.4900000000000002,-364750.0,1741.0,-14.462670031230196
1984-07-31,-2.129999999999999,-1.790000000000001,-360050.0,1814.0,-10.368560594610669
1984-08-31,-1.08,-1.9100000000000001,-361375.0,1605.0,-17.487814870454503
1984-09-30,-1.2199999999999989,-1.83,-376000.0,1530.0,-11.48846906852295
1984-10-31,-2.17,-1.7799999999999994,-394300.0,1523.0,-12.164457587973411
1984-11-30,-2.1400000000000006,-1.9100000000000001,-408375.0,1490.0,-11.298247730362643
1984-12-31,-3.119999999999999,-1.9000000000000004,-414312.5,1643.0,-12.426731991069305
1985-01-31,-3.030000000000001,-1.879999999999999,-393850.0,1626.0,-12.94839671448986
1985-02-28,-3.01,-1.7200000000000006,-375250.0,1660.0,-10.183774225922988
1985-03-31,-3.2799999999999994,-1.83,-382875.0,1662.0,-10.060314911568558
1985-04-30,-3.16,-2.08,-383850.0,1727.0,-7.604598353533159
1985-05-31,-2.88,-2.3000000000000007,-394437.5,1664.0,-9.203762141581894
1985-06-30,-2.63,-2.24,-391937.5,1709.0,-9.865306903126376
1985-07-31,-2.4300000000000006,-2.119999999999999,-394000.0,1716.0,-9.280341159173165
1985-08-31,-2.4299999999999997,-2.17,-385750.0,1697.0,-8.649289363287606
1985-09-30,-2.4499999999999993,-2.110000000000001,-393200.0,1808.0,-10.594297771070003
1985-10-31,-2.25,-2.119999999999999,-410312.5,1916.0,-9.778465787699123
1985-11-30,-1.7299999999999986,-2.210000000000001,-402812.5,1743.0,-9.906690819063565
1985-12-31,-0.9900000000000002,-2.3200000000000003,-399100.0,1692.0,-11.958581204878117
1986-01-31,-1.049999999999999,-2.25,-388250.0,1794.0,-18.121363636363636
1986-02-28,-0.839999999999999,-2.41,-375187.5,1847.0,-20.62421052631579
1986-03-31,-0.2999999999999998,-2.7199999999999998,-363562.5,1767.0,-23.564
