,Size,Value,Momentum,Profitability,Investment
2017-12-01,0.23271829679821393,0.15210029588753698,0.12975936707190092,0.2727109061738045,0.2127111340685437
2018-01-01,0.2326934805484649,0.15208196451106232,0.12973850944241078,0.27272283502318423,0.21276321047487787
2018-02-01,0.23241191782798817,0.1521523444288629,0.13006436225758633,0.27262405114287847,0.21274732434268415
2018-03-01,0.23243301157928473,0.15215833317582061,0.13011499198525095,0.2726540152451147,0.21263964801452898
2018-04-01,0.23235781177569717,0.15217682613713987,0.13014170275796452,0.2726707732339654,0.21265288609523295
2018-05-01,0.23238624688598178,0.1521967377788916,0.13016117488511492,0.27251793964417137,0.21273790080584043
2018-06-01,0.23241260601988445,0.1521862785141015,0.1301702892626346,0.2725038242894259,0.2127270019139536
2018-07-01,0.23246322320631183,0.15205869658868224,0.13009371841699444,0.27260103770682315,0.21278332408118844
2018-08-01,0.23239009410134626,0.15206437505480858,0.13005854889420404,0.2726917949871752,0.21279518696246585
2018-09-01,0.23248317107180316,0.15194431243252185,0.13024805937313852,0.27271190357204583,0.21261255355049072
2018-10-01,0.23232216667210695,0.15182530402961705,0.13024159295264728,0.2727775929830445,0.21283334336258422
2018-11-01,0.23229942501071194,0.15183194292994445,0.13023582342134343,0.2727794306286362,0.21285337800936405
2018-12-01,0.23226255489986464,0.1518743346876627,0.13020974286662776,0.2727248959169204,0.2129284716289245
2019-01-01,0.23203791906112003,0.1517764043675966,0.13032952793126348,0.2727438547137596,0.21311229392626035
2019-02-01,0.23258116498462736,0.15184389081412492,0.1298340561246804,0.2728750111421144,0.21286587693445286
2019-03-01,0.23269638789350988,0.1517555323569173,0.12983973667575163,0.27293032836558023,0.21277801470824098
2019-04-01,0.23234563748413123,0.15142760546599626,0.13005161150052746,0.27325555697251747,0.2129195885768277
2019-05-01,0.23231352303951722,0.15160801638600846,0.12997480954154894,0.27346043911127993,0.2126432119216455
2019-06-01,0.23235096136413977,0.15165217438804626,0.12991795624474006,0.2734974923318558,0.21258141567121813
2019-07-01,0.23238897588726282,0.15163235316772142,0.12984952096377936,0.27358007897651615,0.21254907100472034
2019-08-01,0.23234554745648334,0.15164883768854176,0.12988370446985606,0.2735602665118659,0.212561643873253
2019-09-01,0.23213237852885524,0.15141376749033275,0.13017427144755467,0.27362910400212104,0.21265047853113628
2019-10-01,0.23225798651901688,0.15109763762885572,0.13065310889894208,0.27352215815512093,0.21246910879806422
2019-11-01,0.23230190860665015,0.1510296371708049,0.1306544965603573,0.2736001317584689,0.21241382590371866
2019-12-01,0.23253363731288487,0.1509913699330694,0.13059243708886697,0.2734446436702138,0.21243791199496484
2020-01-01,0.23252492402842456,0.1509822306324525,0.13061566068065303,0.27345177307974267,0.2124254115787273
2020-02-01,0.23195916124610197,0.15049201989033575,0.1315537092545564,0.2734007257245926,0.21259438388441343
2020-03-01,0.23224739790768784,0.15032497609414788,0.13170699000286482,0.2733583424508201,0.21236229354447939
2020-04-01,0.23032040843395846,0.1474001676952507,0.13344335023593942,0.2732069882856165,0.21562908534923494
2020-05-01,0.23034619699697445,0.14738076350468504,0.13340827728449725,0.27325739751146483,0.2156073647023783
