Date,LargeCap,MidCap,SmallCap,EAFE,EM,AggBond,Treasury,HighYield,Corporate,REIT,Commodity,Gold
2014-04-08,0.8402922749519348,0.7652640342712402,0.6033583283424377,0.9939963817596436,0.9901293516159058,9.998473979067057e-05,0.00023966998560354114,0.00024694204330444336,0.00013353834219742566,0.00017102589481510222,0.2,0.2
2014-04-09,0.8267291784286499,0.7029257416725159,0.5535394549369812,0.9935803413391113,0.9992691278457642,9.900789154926315e-05,0.00023416901240125299,0.00020653009414672852,0.0001335313281742856,0.00016814014816191047,0.2,0.2
2014-04-10,0.8277680277824402,0.6887583136558533,0.5194388031959534,0.9992642998695374,0.999610960483551,9.811211202759296e-05,0.00022912459098733962,0.00020653009414672852,0.0001820241304812953,0.00016549391148146242,0.2,0.2
2014-04-11,0.7600135803222656,0.6316096186637878,0.47633594274520874,0.9184583425521851,0.9992325901985168,9.729067824082449e-05,0.0002244988427264616,0.00024694204330444336,0.0002163137251045555,0.0001630673068575561,0.2,0.2
2014-04-14,0.6969588994979858,0.5791978240013123,0.4368117153644562,0.12886881828308105,0.9981689453125,9.653742017690092e-05,0.00022729155898559839,0.00024694204330444336,0.00024056012625806034,0.0001608421007404104,0.2,0.2
2014-04-15,0.6401371955871582,0.5311397314071655,0.40056461095809937,0.8349842429161072,0.9932534098625183,9.584668441675603e-05,0.00022985249233897775,0.00024694204330444336,0.00025770493084564805,0.00015880157297942787,0.2,0.2
2014-04-16,0.6005129814147949,0.4870717227458954,0.36732545495033264,0.2975970506668091,0.6810972690582275,9.52132759266533e-05,0.00023842908558435738,0.00024694204330444336,0.0002698281314224005,0.0001569304004078731,0.2,0.2
2014-04-17,0.6179189085960388,0.47479739785194397,0.3369967043399811,0.8572269082069397,0.9350295662879944,9.463243623031303e-05,0.000246293842792511,0.00024694204330444336,0.0002784005191642791,0.00015521452587563545,0.2,0.2
2014-04-21,0.6408259272575378,0.4389128088951111,0.3105398118495941,0.992952287197113,0.9951902031898499,9.409980702912435e-05,0.00024024311278481036,0.00024694204330444336,0.00023596435494255275,0.0001536410563858226,0.2,0.2
2014-04-22,0.6685752868652344,0.41708308458328247,0.2889333665370941,0.9942781925201416,0.9138318300247192,9.361137927044183e-05,0.00023469456937164068,0.00024694204330444336,0.00020595746173057705,0.00015219819033518434,0.2,0.2
2014-04-23,0.6927604675292969,0.4568125307559967,0.3076701760292053,0.9978828430175781,0.9872232675552368,9.316349314758554e-05,0.0002296065358677879,0.00024694204330444336,0.0001847393868956715,0.0001508750719949603,0.2,0.2
2014-04-24,0.7168850898742676,0.49617108702659607,0.2903622090816498,0.997850239276886,0.5470234751701355,9.275277989218011e-05,0.0002249407843919471,0.00024694204330444336,0.00016973594028968364,0.00014966176240704954,0.2,0.2
2014-04-25,0.7132074236869812,0.5320379734039307,0.27245450019836426,0.9983242750167847,0.9288216233253479,9.237615449819714e-05,0.0002276968298247084,0.00024694204330444336,0.00015912689559627324,0.00014854915207251906,0.2,0.2
2014-04-28,0.7285893559455872,0.4949222803115845,0.24990740418434143,0.9933817386627197,0.8785779476165771,9.20307866181247e-05,0.00023022413370199502,0.00024694204330444336,0.0001516251650173217,0.0001475288881920278,0.2,0.2
2014-04-29,0.7426367998123169,0.4667709767818451,0.2292202115058899,0.9849333167076111,0.9165492057800293,9.171407873509452e-05,0.00022550711582880467,0.00024694204330444336,0.0001463206426706165,0.00014659330190625042,0.2,0.2
2014-04-30,0.7615852355957031,0.48413753509521484,0.2102414220571518,0.9969988465309143,0.8628419041633606,9.142365888692439e-05,0.0002211816026829183,0.00024694204330444336,0.00014256978465709835,0.0001457353646401316,0.2,0.2
2014-05-01,0.7773487567901611,0.5042179226875305,0.19411765038967133,0.998729407787323,0.7188581228256226,9.115734428633004e-05,0.00021721508528571576,0.00024694204330444336,0.00013991752348374575,0.00018413833458907902,0.2,0.2
2014-05-02,0.7880775928497314,0.5163068175315857,0.17930224537849426,0.9991118311882019,0.9399331212043762,9.091313404496759e-05,0.0002206123317591846,0.00024694204330444336,0.00018653985171113163,0.0002193540130974725,0.2,0.2
